Lead Origin,Lead Source,Converted,Last Activity,Specialization,What is your current occupation,Tags,A free copy of Mastering The Interview,Engagement Score,Lead Quality Score
Landing Page Submission,Direct Traffic,0,Page Visited on Website,Operations Management,Unemployed,Ringing,1,4.333333333333333,0
Landing Page Submission,Direct Traffic,0,Email Opened,Human Resource Management,Unemployed,Ringing,1,1.6,2
API,Google,0,Converted to Lead,Not Specified,Other,Ringing,0,7.966666666666667,2
API,Olark Chat,1,SMS Sent,Operations Management,Working Professional,Will revert after reading the email,1,81.22500000000001,3
Landing Page Submission,Direct Traffic,0,Email Link Clicked,Services Excellence,Unemployed,Ringing,0,17.558333333333334,2
Lead Add Form,Reference,1,Email Opened,Healthcare Management,Student,Will revert after reading the email,0,0.0,1
Lead Add Form,Welingak Website,1,Email Opened,IT Projects Management,Unemployed,Will revert after reading the email,1,16.116666666666667,3
Landing Page Submission,Organic Search,1,SMS Sent,Finance Management,Unemployed,Will revert after reading the email,1,27.15,2
Landing Page Submission,Direct Traffic,1,SMS Sent,Marketing Management,Unemployed,Will revert after reading the email,0,39.245,3
API,Google,0,SMS Sent,Finance Management,Unemployed,invalid number,0,16.3,2
Landing Page Submission,Google,0,Email Opened,Operations Management,Unemployed,Ringing,0,53.7,2
Landing Page Submission,Direct Traffic,0,Form Submitted on Website,E-Business,Unemployed,Not doing further education,1,28.746666666666666,0
API,Google,0,Email Opened,Not Specified,Other,Ringing,0,381.0,2
API,Google,1,Email Opened,Human Resource Management,Working Professional,Will revert after reading the email,0,32.9,1
Landing Page Submission,Direct Traffic,0,SMS Sent,Finance Management,Other,Ringing,1,32.4,2
API,Olark Chat,1,Email Opened,Hospitality Management,Unemployed,Will revert after reading the email,0,0.0,3
API,Olark Chat,1,Olark Chat Conversation,Finance Management,Unemployed,Closed by Horizzon,0,0.0,4
Landing Page Submission,Google,0,Converted to Lead,Finance Management,Unemployed,Interested in other courses,0,2.2,2
API,Olark Chat,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,0.0,2
Lead Add Form,Welingak Website,1,Email Opened,Finance Management,Unemployed,Will revert after reading the email,0,0.0,3
API,Olark Chat,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,0.0,2
Landing Page Submission,Organic Search,1,Page Visited on Website,Media and Advertising,Unemployed,Closed by Horizzon,1,117.6,3
Landing Page Submission,Google,0,Page Visited on Website,Supply Chain Management,Unemployed,Will revert after reading the email,0,387.447,1
Landing Page Submission,Direct Traffic,0,SMS Sent,Operations Management,Unemployed,wrong number given,1,73.425,2
Landing Page Submission,Organic Search,0,Email Link Clicked,Operations Management,Other,Ringing,1,108.53333333333333,2
API,Google,1,SMS Sent,Finance Management,Unemployed,Will revert after reading the email,0,63.46666666666667,2
Landing Page Submission,Google,1,SMS Sent,Human Resource Management,Unemployed,Will revert after reading the email,0,179.85000000000002,3
API,Olark Chat,0,SMS Sent,Finance Management,Unemployed,Ringing,0,0.0,2
Landing Page Submission,Direct Traffic,0,Page Visited on Website,"Banking, Investment And Insurance",Unemployed,Ringing,1,1208.42,2
Landing Page Submission,Direct Traffic,0,Email Opened,Human Resource Management,Unemployed,invalid number,1,113.06666666666666,2
Landing Page Submission,Direct Traffic,0,Email Opened,"Banking, Investment And Insurance",Unemployed,Ringing,1,433.6,2
API,Organic Search,0,Email Opened,Finance Management,Unemployed,Ringing,0,67.8,2
API,Olark Chat,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,0.0,2
Landing Page Submission,Google,0,SMS Sent,Finance Management,Other,Ringing,0,31.799999999999997,2
API,Google,0,SMS Sent,Marketing Management,Unemployed,Ringing,0,7.333333333333333,2
Lead Add Form,Reference,1,Email Opened,Marketing Management,Unemployed,Will revert after reading the email,0,0.0,4
Landing Page Submission,Direct Traffic,0,Converted to Lead,Marketing Management,Unemployed,Ringing,0,0.4666666666666667,2
Landing Page Submission,Google,0,Converted to Lead,Travel and Tourism,Unemployed,Interested in other courses,0,98.66666666666667,0
Landing Page Submission,Direct Traffic,0,SMS Sent,Retail Management,Unemployed,wrong number given,1,55.800000000000004,2
API,Olark Chat,0,Email Bounced,Not Specified,Other,Ringing,0,0.0,2
API,Organic Search,1,SMS Sent,Finance Management,Unemployed,Will revert after reading the email,0,4.066666666666666,2
API,Direct Traffic,0,Olark Chat Conversation,Finance Management,Unemployed,Ringing,0,84.44999999999999,2
API,Olark Chat,0,Email Opened,Not Specified,Other,Ringing,0,0.0,2
API,Google,1,SMS Sent,Not Specified,Other,Will revert after reading the email,0,91.93333333333334,3
API,Olark Chat,0,Email Opened,Not Specified,Other,Ringing,0,0.0,2
API,Olark Chat,0,Olark Chat Conversation,Finance Management,Student,Already a student,0,0.0,0
API,Google,0,Olark Chat Conversation,Finance Management,Student,Interested  in full time MBA,0,4.6,0
API,Olark Chat,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,0.0,2
Landing Page Submission,Direct Traffic,0,SMS Sent,"Banking, Investment And Insurance",Other,Ringing,0,9.4,2
Landing Page Submission,Direct Traffic,0,SMS Sent,International Business,Unemployed,Ringing,0,62.083333333333336,2
Landing Page Submission,Direct Traffic,0,Email Opened,IT Projects Management,Unemployed,Ringing,1,30.21666666666667,2
API,Olark Chat,0,Email Link Clicked,Not Specified,Other,Ringing,0,0.0,2
Landing Page Submission,Direct Traffic,0,Converted to Lead,E-COMMERCE,Unemployed,Already a student,1,82.5,0
Landing Page Submission,Organic Search,0,SMS Sent,Marketing Management,Unemployed,Ringing,1,260.51666666666665,2
API,Organic Search,0,Email Opened,Finance Management,Unemployed,In confusion whether part time or DLP,0,45.9,2
Landing Page Submission,Direct Traffic,0,Email Opened,Human Resource Management,Unemployed,Already a student,1,29.2,0
Landing Page Submission,Direct Traffic,0,Email Opened,Not Specified,Other,Ringing,0,148.26666666666668,2
Landing Page Submission,Direct Traffic,0,Email Opened,IT Projects Management,Unemployed,Ringing,1,24.133333333333333,2
Landing Page Submission,Direct Traffic,0,Email Opened,Finance Management,Unemployed,Ringing,1,25.933333333333334,2
API,Olark Chat,0,Email Opened,Not Specified,Other,Ringing,0,0.0,2
Landing Page Submission,Direct Traffic,0,Email Opened,Human Resource Management,Unemployed,Ringing,1,70.64999999999999,2
API,Google,0,Converted to Lead,Human Resource Management,Unemployed,Lost to Others,0,1.5833333333333333,1
API,Olark Chat,0,Email Opened,Finance Management,Unemployed,Already a student,0,31.74266666666667,2
Landing Page Submission,Direct Traffic,0,Email Opened,Finance Management,Other,Ringing,1,878.4,2
Landing Page Submission,Direct Traffic,1,Converted to Lead,Supply Chain Management,Unemployed,Will revert after reading the email,0,23.083333333333332,1
API,Olark Chat,0,Olark Chat Conversation,Finance Management,Unemployed,Ringing,0,0.0,2
Landing Page Submission,Direct Traffic,1,Email Opened,Human Resource Management,Unemployed,Will revert after reading the email,1,222.89999999999998,4
Landing Page Submission,Organic Search,0,SMS Sent,Operations Management,Unemployed,Ringing,1,51.2,2
Landing Page Submission,Direct Traffic,0,Email Opened,Supply Chain Management,Other,Ringing,1,41.4,2
API,Olark Chat,0,Email Opened,Not Specified,Other,Ringing,0,0.0,2
API,Olark Chat,1,Email Opened,Finance Management,Unemployed,Will revert after reading the email,0,0.0,1
API,Organic Search,1,Email Opened,Human Resource Management,Unemployed,Will revert after reading the email,0,397.78266666666667,1
Landing Page Submission,Direct Traffic,0,SMS Sent,Human Resource Management,Unemployed,Ringing,1,1.25,3
API,Google,0,Email Opened,Business Administration,Unemployed,Ringing,0,42.13333333333333,2
API,Olark Chat,0,Email Opened,Finance Management,Unemployed,Ringing,0,0.0,2
API,Organic Search,1,SMS Sent,Not Specified,Other,Will revert after reading the email,0,227.85,3
Landing Page Submission,Direct Traffic,0,Email Opened,IT Projects Management,Unemployed,Ringing,1,55.800000000000004,2
Landing Page Submission,Direct Traffic,0,Page Visited on Website,IT Projects Management,Unemployed,Already a student,1,41.19500000000001,0
Landing Page Submission,Organic Search,0,Page Visited on Website,IT Projects Management,Unemployed,Not doing further education,1,224.0625,2
API,Google,0,Email Opened,Not Specified,Other,Ringing,0,340.5,2
Landing Page Submission,Direct Traffic,0,SMS Sent,Business Administration,Other,Ringing,0,5.699999999999999,2
API,Olark Chat,0,Email Opened,Finance Management,Student,Already a student,0,0.0,0
API,Olark Chat,0,SMS Sent,Finance Management,Unemployed,Ringing,0,0.0,3
API,Organic Search,1,Email Opened,Not Specified,Other,Will revert after reading the email,0,74.33333333333333,3
Landing Page Submission,Direct Traffic,0,SMS Sent,Marketing Management,Unemployed,switched off,1,8.933333333333334,3
API,Organic Search,0,SMS Sent,Not Specified,Other,Ringing,0,144.0,2
API,Olark Chat,0,Email Opened,Not Specified,Other,Ringing,0,0.0,2
API,Olark Chat,1,Email Opened,Operations Management,Unemployed,Will revert after reading the email,1,18.2,4
Landing Page Submission,Direct Traffic,1,Page Visited on Website,Finance Management,Unemployed,Closed by Horizzon,0,179.525,4
API,Olark Chat,0,Email Opened,Not Specified,Other,Ringing,0,0.0,2
API,Olark Chat,0,Email Bounced,Not Specified,Other,Ringing,0,0.0,2
Landing Page Submission,Direct Traffic,1,Email Opened,Operations Management,Working Professional,Will revert after reading the email,1,59.333333333333336,1
API,Google,0,Email Opened,Finance Management,Unemployed,Ringing,0,9.7,2
API,Olark Chat,0,Email Opened,Finance Management,Student,Already a student,0,0.0,0
Landing Page Submission,Google,0,Email Link Clicked,Operations Management,Unemployed,Diploma holder (Not Eligible),0,19.733333333333334,0
API,Olark Chat,0,Olark Chat Conversation,Finance Management,Student,Already a student,0,0.0,0
Landing Page Submission,Direct Traffic,0,SMS Sent,Operations Management,Unemployed,Ringing,1,106.73333333333333,2
Landing Page Submission,Direct Traffic,0,Email Opened,Marketing Management,Other,Ringing,1,9.533333333333333,2
Landing Page Submission,Google,1,Email Opened,Business Administration,Unemployed,Closed by Horizzon,0,319.125,4
API,Organic Search,1,SMS Sent,Supply Chain Management,Working Professional,Will revert after reading the email,0,486.1333333333333,3
Landing Page Submission,Direct Traffic,1,Page Visited on Website,Finance Management,Unemployed,Closed by Horizzon,1,233.73000000000002,3
API,Google,0,Email Opened,Human Resource Management,Unemployed,Graduation in progress,0,34.166666666666664,2
API,Google,1,SMS Sent,Finance Management,Unemployed,Will revert after reading the email,0,117.22500000000001,3
Landing Page Submission,Direct Traffic,1,SMS Sent,Marketing Management,Unemployed,Will revert after reading the email,1,165.86666666666667,3
API,Olark Chat,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,0.0,2
API,Google,0,Email Bounced,Finance Management,Student,Already a student,0,2.0,3
Landing Page Submission,Organic Search,1,Unsubscribed,Media and Advertising,Unemployed,Will revert after reading the email,1,497.6,4
API,Olark Chat,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,0.0,2
Landing Page Submission,Direct Traffic,0,Email Opened,Marketing Management,Student,Already a student,1,22.6,0
Landing Page Submission,Google,0,Olark Chat Conversation,Finance Management,Unemployed,Interested in other courses,0,46.13333333333333,2
Landing Page Submission,Direct Traffic,0,Email Opened,Hospitality Management,Other,Ringing,1,24.825,2
Landing Page Submission,Google,1,SMS Sent,IT Projects Management,Unemployed,Will revert after reading the email,0,85.13333333333334,3
API,Google,1,Email Opened,Finance Management,Unemployed,Will revert after reading the email,0,125.4,1
API,Google,0,Converted to Lead,Not Specified,Other,Ringing,0,2.9,2
API,Olark Chat,1,SMS Sent,Finance Management,Unemployed,Will revert after reading the email,0,0.0,3
API,Olark Chat,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,0.0,2
API,Olark Chat,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,0.0,2
Landing Page Submission,Google,1,SMS Sent,IT Projects Management,Unemployed,Will revert after reading the email,1,662.4,3
Landing Page Submission,Press_Release,0,Page Visited on Website,Supply Chain Management,Unemployed,Already a student,1,214.8,0
API,Olark Chat,0,Email Opened,Finance Management,Unemployed,Ringing,0,0.0,2
API,Google,1,Email Opened,Operations Management,Unemployed,Will revert after reading the email,0,0.5,3
API,Google,0,Olark Chat Conversation,Finance Management,Unemployed,Interested in other courses,0,108.46666666666667,2
API,Olark Chat,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,0.0,2
Landing Page Submission,Direct Traffic,0,Email Bounced,IT Projects Management,Other,Ringing,1,5.883333333333334,2
API,Google,1,SMS Sent,Finance Management,Unemployed,Will revert after reading the email,0,286.25,3
API,Olark Chat,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,0.0,2
API,Google,0,Page Visited on Website,Finance Management,Unemployed,Ringing,0,58.06666666666667,2
Landing Page Submission,Direct Traffic,1,SMS Sent,IT Projects Management,Working Professional,Will revert after reading the email,1,388.75,3
Landing Page Submission,Direct Traffic,1,Converted to Lead,Marketing Management,Working Professional,Will revert after reading the email,1,6.6,1
API,Olark Chat,1,SMS Sent,Marketing Management,Unemployed,Will revert after reading the email,0,35.4,4
API,Olark Chat,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,0.0,2
Landing Page Submission,Google,1,Email Opened,Human Resource Management,Unemployed,Will revert after reading the email,0,478.8,4
Landing Page Submission,Organic Search,1,SMS Sent,IT Projects Management,Working Professional,Will revert after reading the email,0,163.5,3
API,Olark Chat,1,Email Opened,"Banking, Investment And Insurance",Unemployed,Will revert after reading the email,0,0.0,4
Landing Page Submission,Google,1,SMS Sent,Finance Management,Unemployed,Will revert after reading the email,0,342.6666666666667,3
Landing Page Submission,Direct Traffic,1,Email Opened,Human Resource Management,Unemployed,Closed by Horizzon,1,51.6,4
API,Organic Search,0,Email Opened,Finance Management,Unemployed,wrong number given,0,80.41666666666667,4
